Branch,City,CM Orders,Current Month MTD,Customer type,Date,Gender,Invoice ID,Last 7 Days,Last N Days,Payment,PM Orders,Previous Month MTD,Product line,Rating Categories,Selected Date Filter,Tag Filter,Time,CM COGS,CM Gross Income,CM Quantity,CM Rating,CM Total,Cogs,Gross Income,Gross Margin Percentage,PM COGS,PM Gross Income,PM Quantity,PM Total,Quantity,Rating,Sort,Tax 5%,Total,Unit price,Year
C,Naypyitaw,302-15-2162,True,Member,3/3/2019,Male,302-15-2162,False,False,Credit card,,False,Health and beauty,Dissatisfied,False,True,12/30/1899 10:54:00 AM,$279,$14,6.0,$43,$293,279.18,$14.0,4.761904762,,,,,6,4.3,293.139,13.959,$293.1,46.53,2019
C,Naypyitaw,,False,Member,1/27/2019,Female,788-07-8452,False,False,Ewallet,,False,Home and lifestyle,Happy,False,True,12/30/1899 5:38:00 PM,,,,,,169.68,$8.5,4.761904762,,,,,7,9.4,178.164,8.484,$178.2,24.24,2019
A,Yangon,,False,Member,2/7/2019,Female,560-49-6611,False,False,Cash,560-49-6611,True,Sports and travel,Happy,False,True,12/30/1899 2:13:00 PM,,,,,,45.58,$2.3,4.761904762,45.58,2.279,1,47.859,1,9.8,47.859,2.279,$47.9,45.58,2019
A,Yangon,,False,Member,2/5/2019,Female,880-35-0356,False,False,Ewallet,880-35-0356,True,Sports and travel,Dissatisfied,False,True,12/30/1899 11:51:00 AM,,,,,,225.6,$11.3,4.761904762,225.6,11.28,3,236.88,3,4.8,236.88,11.28,$236.9,75.2,2019
B,Mandalay,585-11-6748,True,Member,3/15/2019,Male,585-11-6748,False,False,Cash,,False,Sports and travel,Neutral,False,True,12/30/1899 1:05:00 PM,$290,$15,3.0,$53,$305,290.4,$14.5,4.761904762,,,,,3,5.3,304.92,14.52,$304.9,96.8,2019
B,Mandalay,470-31-3286,True,Normal,3/1/2019,Male,470-31-3286,False,False,Credit card,,False,Health and beauty,Satisfied,False,True,12/30/1899 11:30:00 AM,$44,$2,3.0,$87,$47,44.46,$2.2,4.761904762,,,,,3,8.7,46.683,2.223,$46.7,14.82,2019
A,Yangon,,False,Normal,2/15/2019,Male,152-68-2907,False,False,Credit card,152-68-2907,True,Food and beverages,Happy,False,True,12/30/1899 1:30:00 PM,,,,,,156.6,$7.8,4.761904762,156.6,7.83,3,164.43,3,9.5,164.43,7.83,$164.4,52.2,2019
C,Naypyitaw,,False,Normal,2/17/2019,Female,123-35-4896,False,False,Ewallet,123-35-4896,True,Sports and travel,Neutral,False,True,12/30/1899 7:11:00 PM,,,,,,419.94,$21.0,4.761904762,419.94,20.997,9,440.937,9,5.3,440.937,20.997,$440.9,46.66,2019
C,Naypyitaw,,False,Normal,1/26/2019,Female,258-69-7810,False,False,Cash,,False,Fashion accessories,Happy,False,True,12/30/1899 6:53:00 PM,,,,,,184.25,$9.2,4.761904762,,,,,5,9.2,193.4625,9.2125,$193.5,36.85,2019
A,Yangon,334-64-2006,True,Member,3/24/2019,Female,334-64-2006,True,True,Ewallet,,False,Home and lifestyle,Happy,False,True,12/30/1899 2:22:00 PM,$141,$7,2.0,$96,$148,140.64,$7.0,4.761904762,,,,,2,9.6,147.672,7.032,$147.7,70.32,2019
C,Naypyitaw,,False,Normal,1/23/2019,Male,219-61-4139,False,False,Ewallet,,False,Electronic accessories,Neutral,False,True,12/30/1899 5:16:00 PM,,,,,,83.08,$4.2,4.761904762,,,,,1,6.4,87.234,4.154,$87.2,83.08,2019
C,Naypyitaw,,False,Normal,1/26/2019,Female,881-41-7302,False,False,Credit card,,False,Fashion accessories,Dissatisfied,False,True,12/30/1899 10:06:00 AM,,,,,,64.99,$3.2,4.761904762,,,,,1,4.5,68.2395,3.2495,$68.2,64.99,2019
C,Naypyitaw,373-09-4567,True,Normal,3/14/2019,Male,373-09-4567,False,False,Ewallet,,False,Food and beverages,Neutral,False,True,12/30/1899 8:35:00 PM,$776,$39,10.0,$69,$814,775.6,$38.8,4.761904762,,,,,10,6.9,814.38,38.78,$814.4,77.56,2019
B,Mandalay,642-30-6693,True,Normal,3/17/2019,Female,642-30-6693,False,True,Ewallet,,False,Sports and travel,Satisfied,False,True,12/30/1899 1:54:00 PM,$327,$16,6.0,$78,$343,327.06,$16.4,4.761904762,,,,,6,7.8,343.413,16.353,$343.4,54.51,2019
C,Naypyitaw,,False,Member,1/8/2019,Female,484-22-8230,False,False,Cash,,False,Fashion accessories,Dissatisfied,False,True,12/30/1899 8:08:00 PM,,,,,,363.23,$18.2,4.761904762,,,,,7,4.5,381.3915,18.1615,$381.4,51.89,2019
B,Mandalay,,False,Normal,2/8/2019,Male,830-58-2383,False,False,Cash,830-58-2383,True,Home and lifestyle,Satisfied,False,True,12/30/1899 3:26:00 PM,,,,,,127,$6.4,4.761904762,127,6.35,4,133.35,4,8.6,133.35,6.35,$133.4,31.75,2019
A,Yangon,,False,Member,2/10/2019,Female,559-98-9873,False,False,Ewallet,559-98-9873,True,Fashion accessories,Neutral,False,True,12/30/1899 12:56:00 PM,,,,,,375.55,$18.8,4.761904762,375.55,18.7775,7,394.3275,7,5.2,394.3275,18.7775,$394.3,53.65,2019
C,Naypyitaw,544-32-5024,True,Member,3/28/2019,Female,544-32-5024,True,True,Credit card,,False,Food and beverages,Neutral,False,True,12/30/1899 7:16:00 PM,$199,$10,4.0,$64,$209,199.16,$10.0,4.761904762,,,,,4,6.4,209.118,9.958,$209.1,49.79,2019
A,Yangon,,False,Normal,1/23/2019,Male,318-12-0304,False,False,Ewallet,,False,Fashion accessories,Neutral,False,True,12/30/1899 12:20:00 PM,,,,,,30.61,$1.5,4.761904762,,,,,1,5.2,32.1405,1.5305,$32.1,30.61,2019
B,Mandalay,,False,Member,1/17/2019,Male,349-97-8902,False,False,Ewallet,,False,Food and beverages,Satisfied,False,True,12/30/1899 10:37:00 AM,,,,,,115.78,$5.8,4.761904762,,,,,2,8.9,121.569,5.789,$121.6,57.89,2019
A,Yangon,,False,Normal,2/7/2019,Female,421-95-9805,False,False,Credit card,421-95-9805,True,Electronic accessories,Neutral,False,True,12/30/1899 10:18:00 AM,,,,,,28.96,$1.4,4.761904762,28.96,1.448,1,30.408,1,6.2,30.408,1.448,$30.4,28.96,2019
C,Naypyitaw,277-35-5865,True,Member,3/9/2019,Female,277-35-5865,False,False,Cash,,False,Food and beverages,Neutral,False,True,12/30/1899 11:23:00 AM,$891,$45,9.0,$67,$935,890.73,$44.5,4.761904762,,,,,9,6.7,935.2665,44.5365,$935.3,98.97,2019
B,Mandalay,,False,Member,1/24/2019,Male,789-23-8625,False,False,Cash,,False,Fashion accessories,Satisfied,False,True,12/30/1899 11:45:00 AM,,,,,,279.66,$14.0,4.761904762,,,,,3,7.2,293.643,13.983,$293.6,93.22,2019
C,Naypyitaw,,False,Member,1/19/2019,Male,284-54-4231,False,False,Credit card,,False,Sports and travel,Happy,False,True,12/30/1899 4:08:00 PM,,,,,,80.93,$4.0,4.761904762,,,,,1,9,84.9765,4.0465,$85.0,80.93,2019
A,Yangon,,False,Member,2/3/2019,Male,443-59-0061,False,False,Ewallet,443-59-0061,True,Food and beverages,Dissatisfied,False,True,12/30/1899 11:25:00 AM,,,,,,674.5,$33.7,4.761904762,674.5,33.725,10,708.225,10,4.2,708.225,33.725,$708.2,67.45,2019
A,Yangon,509-29-3912,True,Member,3/20/2019,Female,509-29-3912,False,True,Ewallet,,False,Sports and travel,Dissatisfied,False,True,12/30/1899 12:24:00 PM,$348,$17,9.0,$42,$366,348.48,$17.4,4.761904762,,,,,9,4.2,365.904,17.424,$365.9,38.72,2019
B,Mandalay,,False,Member,1/13/2019,Male,327-40-9673,False,False,Cash,,False,Sports and travel,Neutral,False,True,12/30/1899 7:51:00 PM,,,,,,435.6,$21.8,4.761904762,,,,,6,6.9,457.38,21.78,$457.4,72.6,2019
C,Naypyitaw,840-19-2096,True,Member,3/14/2019,Male,840-19-2096,False,False,Ewallet,,False,Electronic accessories,Dissatisfied,False,True,12/30/1899 6:10:00 PM,$440,$22,5.0,$44,$462,439.55,$22.0,4.761904762,,,,,5,4.4,461.5275,21.9775,$461.5,87.91,2019
A,Yangon,,False,Member,1/23/2019,Male,828-46-6863,False,False,Credit card,,False,Food and beverages,Dissatisfied,False,True,12/30/1899 11:22:00 AM,,,,,,591.18,$29.6,4.761904762,,,,,6,4,620.739,29.559,$620.7,98.53,2019
C,Naypyitaw,,False,Member,2/7/2019,Female,641-96-3695,False,False,Ewallet,641-96-3695,True,Fashion accessories,Satisfied,False,True,12/30/1899 5:55:00 PM,,,,,,260.76,$13.0,4.761904762,260.76,13.038,6,273.798,6,8.5,273.798,13.038,$273.8,43.46,2019
A,Yangon,420-97-3340,True,Normal,3/28/2019,Female,420-97-3340,True,True,Credit card,,False,Food and beverages,Happy,False,True,12/30/1899 3:30:00 PM,$215,$11,3.0,$92,$226,215.04,$10.8,4.761904762,,,,,3,9.2,225.792,10.752,$225.8,71.68,2019
A,Yangon,436-54-4512,True,Member,3/20/2019,Female,436-54-4512,False,True,Cash,,False,Food and beverages,Happy,False,True,12/30/1899 7:44:00 PM,$92,$5,1.0,$98,$96,91.61,$4.6,4.761904762,,,,,1,9.8,96.1905,4.5805,$96.2,91.61,2019
B,Mandalay,,False,Member,1/17/2019,Female,670-79-6321,False,False,Credit card,,False,Home and lifestyle,Dissatisfied,False,True,12/30/1899 3:27:00 PM,,,,,,662.13,$33.1,4.761904762,,,,,7,4.9,695.2365,33.1065,$695.2,94.59,2019
B,Mandalay,,False,Normal,1/12/2019,Female,852-62-7105,False,False,Credit card,,False,Fashion accessories,Dissatisfied,False,True,12/30/1899 11:25:00 AM,,,,,,832.5,$41.6,4.761904762,,,,,10,4.4,874.125,41.625,$874.1,83.25,2019
B,Mandalay,,False,Member,2/16/2019,Male,598-06-7312,False,False,Cash,598-06-7312,True,Fashion accessories,Neutral,False,True,12/30/1899 3:42:00 PM,,,,,,91.35,$4.6,4.761904762,91.35,4.5675,1,95.9175,1,6.8,95.9175,4.5675,$95.9,91.35,2019
B,Mandalay,,False,Member,1/26/2019,Female,135-13-8269,False,False,Cash,,False,Food and beverages,Happy,False,True,12/30/1899 4:04:00 PM,,,,,,157.76,$7.9,4.761904762,,,,,2,9.1,165.648,7.888,$165.6,78.88,2019
A,Yangon,816-57-2053,True,Normal,3/9/2019,Male,816-57-2053,False,False,Ewallet,,False,Sports and travel,Satisfied,False,True,12/30/1899 12:37:00 PM,$122,$6,2.0,$87,$128,121.74,$6.1,4.761904762,,,,,2,8.7,127.827,6.087,$127.8,60.87,2019
B,Mandalay,628-90-8624,True,Member,3/14/2019,Male,628-90-8624,False,False,Cash,,False,Health and beauty,Neutral,False,True,12/30/1899 2:41:00 PM,$826,$41,10.0,$50,$867,825.8,$41.3,4.761904762,,,,,10,5,867.09,41.29,$867.1,82.58,2019
A,Yangon,,False,Member,1/25/2019,Male,856-66-2701,False,False,Ewallet,,False,Home and lifestyle,Satisfied,False,True,12/30/1899 2:19:00 PM,,,,,,159.9,$8.0,4.761904762,,,,,3,7.5,167.895,7.995,$167.9,53.3,2019
A,Yangon,,False,Normal,1/26/2019,Female,308-39-1707,False,False,Credit card,,False,Fashion accessories,Satisfied,False,True,12/30/1899 6:19:00 PM,,,,,,12.09,$0.6,4.761904762,,,,,1,8.2,12.6945,0.6045,$12.7,12.09,2019
A,Yangon,,False,Normal,1/19/2019,Male,149-61-1929,False,False,Credit card,,False,Sports and travel,Neutral,False,True,12/30/1899 2:08:00 PM,,,,,,641.9,$32.1,4.761904762,,,,,10,6.7,673.995,32.095,$674.0,64.19,2019
A,Yangon,655-07-2265,True,Normal,3/5/2019,Male,655-07-2265,False,False,Ewallet,,False,Electronic accessories,Neutral,False,True,12/30/1899 4:38:00 PM,$235,$12,3.0,$54,$247,234.93,$11.7,4.761904762,,,,,3,5.4,246.6765,11.7465,$246.7,78.31,2019
A,Yangon,,False,Member,1/15/2019,Male,589-02-8023,False,False,Credit card,,False,Food and beverages,Satisfied,False,True,12/30/1899 10:54:00 AM,,,,,,167.54,$8.4,4.761904762,,,,,2,7,175.917,8.377,$175.9,83.77,2019
B,Mandalay,420-04-7590,True,Normal,3/18/2019,Male,420-04-7590,False,True,Ewallet,,False,Home and lifestyle,Dissatisfied,False,True,12/30/1899 11:29:00 AM,$299,$15,3.0,$47,$314,299.1,$15.0,4.761904762,,,,,3,4.7,314.055,14.955,$314.1,99.7,2019
B,Mandalay,182-88-2763,True,Member,3/20/2019,Male,182-88-2763,False,True,Credit card,,False,Food and beverages,Neutral,False,True,12/30/1899 7:28:00 PM,$240,$12,3.0,$50,$252,239.73,$12.0,4.761904762,,,,,3,5,251.7165,11.9865,$251.7,79.91,2019
B,Mandalay,,False,Member,1/15/2019,Male,188-55-0967,False,False,Credit card,,False,Health and beauty,Neutral,False,True,12/30/1899 3:01:00 PM,,,,,,664.7,$33.2,4.761904762,,,,,10,5,697.935,33.235,$697.9,66.47,2019
A,Yangon,610-46-4100,True,Normal,3/3/2019,Male,610-46-4100,False,False,Credit card,,False,Health and beauty,Neutral,False,True,12/30/1899 8:31:00 PM,$203,$10,7.0,$60,$213,202.65,$10.1,4.761904762,,,,,7,6,212.7825,10.1325,$212.8,28.95,2019
C,Naypyitaw,318-81-2368,True,Normal,3/19/2019,Female,318-81-2368,False,True,Cash,,False,Electronic accessories,Neutral,False,True,12/30/1899 12:16:00 PM,$46,$2,1.0,$63,$49,46.2,$2.3,4.761904762,,,,,1,6.3,48.51,2.31,$48.5,46.2,2019
B,Mandalay,364-33-8584,True,Member,3/8/2019,Female,364-33-8584,False,False,Cash,,False,Food and beverages,Satisfied,False,True,12/30/1899 3:27:00 PM,$88,$4,5.0,$85,$93,88.15,$4.4,4.761904762,,,,,5,8.5,92.5575,4.4075,$92.6,17.63,2019
B,Mandalay,,False,Normal,2/27/2019,Male,665-63-9737,False,False,Ewallet,665-63-9737,True,Fashion accessories,Satisfied,False,True,12/30/1899 5:36:00 PM,,,,,,157.26,$7.9,4.761904762,157.26,7.863,3,165.123,3,7.5,165.123,7.863,$165.1,52.42,2019
B,Mandalay,,False,Member,2/23/2019,Female,695-09-5146,False,False,Ewallet,695-09-5146,True,Food and beverages,Neutral,False,True,12/30/1899 8:00:00 PM,,,,,,296.37,$14.8,4.761904762,296.37,14.8185,3,311.1885,3,6.4,311.1885,14.8185,$311.2,98.79,2019
C,Naypyitaw,155-45-3814,True,Member,3/19/2019,Female,155-45-3814,False,True,Ewallet,,False,Electronic accessories,Dissatisfied,False,True,12/30/1899 3:29:00 PM,$708,$35,8.0,$47,$744,708.4,$35.4,4.761904762,,,,,8,4.7,743.82,35.42,$743.8,88.55,2019
B,Mandalay,794-32-2436,True,Member,3/27/2019,Male,794-32-2436,True,True,Ewallet,,False,Electronic accessories,Neutral,False,True,12/30/1899 3:08:00 PM,$111,$6,2.0,$60,$117,111.34,$5.6,4.761904762,,,,,2,6,116.907,5.567,$116.9,55.67,2019
C,Naypyitaw,131-15-8856,True,Member,3/30/2019,Female,131-15-8856,True,True,Credit card,,False,Food and beverages,Dissatisfied,True,True,12/30/1899 7:26:00 PM,$580,$29,8.0,$40,$609,580.16,$29.0,4.761904762,,,,,8,4,609.168,29.008,$609.2,72.52,2019
C,Naypyitaw,,False,Member,2/16/2019,Male,273-84-2164,False,False,Ewallet,273-84-2164,True,Electronic accessories,Neutral,False,True,12/30/1899 3:53:00 PM,,,,,,60.25,$3.0,4.761904762,60.25,3.0125,5,63.2625,5,5.5,63.2625,3.0125,$63.3,12.05,2019
A,Yangon,,False,Member,1/18/2019,Male,706-36-6154,False,False,Ewallet,,False,Home and lifestyle,Satisfied,False,True,12/30/1899 6:43:00 PM,,,,,,174.24,$8.7,4.761904762,,,,,9,8.7,182.952,8.712,$183.0,19.36,2019
C,Naypyitaw,778-89-7974,True,Normal,3/30/2019,Male,778-89-7974,True,True,Cash,,False,Health and beauty,Satisfied,True,True,12/30/1899 2:58:00 PM,$421,$21,6.0,$74,$442,421.26,$21.1,4.761904762,,,,,6,7.4,442.323,21.063,$442.3,70.21,2019
B,Mandalay,574-31-8277,True,Member,3/20/2019,Male,574-31-8277,False,True,Cash,,False,Fashion accessories,Neutral,False,True,12/30/1899 7:55:00 PM,$34,$2,1.0,$56,$35,33.63,$1.7,4.761904762,,,,,1,5.6,35.3115,1.6815,$35.3,33.63,2019
C,Naypyitaw,,False,Member,1/16/2019,Female,859-71-0933,False,False,Cash,,False,Sports and travel,Neutral,False,True,12/30/1899 3:10:00 PM,,,,,,30.98,$1.5,4.761904762,,,,,2,6.3,32.529,1.549,$32.5,15.49,2019
C,Naypyitaw,,False,Normal,2/24/2019,Male,740-11-5257,False,False,Cash,740-11-5257,True,Electronic accessories,Satisfied,False,True,12/30/1899 4:44:00 PM,,,,,,247.4,$12.4,4.761904762,247.4,12.37,10,259.77,10,7.1,259.77,12.37,$259.8,24.74,2019
B,Mandalay,,False,Normal,1/15/2019,Male,369-82-2676,False,False,Ewallet,,False,Electronic accessories,Satisfied,False,True,12/30/1899 6:22:00 PM,,,,,,378.3,$18.9,4.761904762,,,,,5,7.8,397.215,18.915,$397.2,75.66,2019
B,Mandalay,,False,Normal,1/22/2019,Female,563-47-4072,False,False,Cash,,False,Health and beauty,Happy,False,True,12/30/1899 11:52:00 AM,,,,,,334.86,$16.7,4.761904762,,,,,6,9.9,351.603,16.743,$351.6,55.81,2019
A,Yangon,,False,Member,2/3/2019,Male,742-04-5161,False,False,Cash,742-04-5161,True,Home and lifestyle,Satisfied,False,True,12/30/1899 5:24:00 PM,,,,,,727.8,$36.4,4.761904762,727.8,36.39,10,764.19,10,7.3,764.19,36.39,$764.2,72.78,2019
B,Mandalay,149-15-7606,True,Member,3/6/2019,Male,149-15-7606,False,False,Ewallet,,False,Sports and travel,Neutral,False,True,12/30/1899 3:31:00 PM,$336,$17,9.0,$51,$353,335.88,$16.8,4.761904762,,,,,9,5.1,352.674,16.794,$352.7,37.32,2019
B,Mandalay,,False,Member,2/16/2019,Male,133-77-3154,False,False,Credit card,133-77-3154,True,Fashion accessories,Happy,False,True,12/30/1899 6:04:00 PM,,,,,,240.72,$12.0,4.761904762,240.72,12.036,4,252.756,4,9.4,252.756,12.036,$252.8,60.18,2019
A,Yangon,169-52-4504,True,Normal,3/14/2019,Female,169-52-4504,False,False,Credit card,,False,Electronic accessories,Neutral,False,True,12/30/1899 2:13:00 PM,$47,$2,3.0,$58,$49,47.07,$2.4,4.761904762,,,,,3,5.8,49.4235,2.3535,$49.4,15.69,2019
C,Naypyitaw,,False,Normal,2/27/2019,Female,250-81-7186,False,False,Credit card,250-81-7186,True,Electronic accessories,Satisfied,False,True,12/30/1899 10:23:00 AM,,,,,,99.69,$5.0,4.761904762,99.69,4.9845,1,104.6745,1,8,104.6745,4.9845,$104.7,99.69,2019
A,Yangon,,False,Member,1/18/2019,Female,562-12-5430,False,False,Ewallet,,False,Fashion accessories,Satisfied,False,True,12/30/1899 10:11:00 AM,,,,,,264.45,$13.2,4.761904762,,,,,3,7.9,277.6725,13.2225,$277.7,88.15,2019
A,Yangon,,False,Member,1/29/2019,Female,816-72-8853,False,False,Cash,,False,Sports and travel,Neutral,False,True,12/30/1899 3:48:00 PM,,,,,,139.65,$7.0,4.761904762,,,,,5,5.9,146.6325,6.9825,$146.6,27.93,2019
A,Yangon,,False,Member,2/26/2019,Male,491-38-3499,False,False,Credit card,491-38-3499,True,Fashion accessories,Dissatisfied,False,True,12/30/1899 5:46:00 PM,,,,,,55.45,$2.8,4.761904762,55.45,2.7725,1,58.2225,1,4.9,58.2225,2.7725,$58.2,55.45,2019
B,Mandalay,,False,Normal,2/3/2019,Female,322-02-2271,False,False,Cash,322-02-2271,True,Sports and travel,Happy,False,True,12/30/1899 11:46:00 AM,,,,,,128.91,$6.4,4.761904762,128.91,6.4455,3,135.3555,3,9.3,135.3555,6.4455,$135.4,42.97,2019
C,Naypyitaw,,False,Member,1/16/2019,Male,842-29-4695,False,False,Credit card,,False,Sports and travel,Satisfied,False,True,12/30/1899 12:07:00 PM,,,,,,119.98,$6.0,4.761904762,,,,,7,7.9,125.979,5.999,$126.0,17.14,2019
B,Mandalay,725-67-2480,True,Member,3/24/2019,Female,725-67-2480,True,True,Credit card,,False,Fashion accessories,Neutral,False,True,12/30/1899 6:14:00 PM,$353,$18,6.0,$59,$370,352.5,$17.6,4.761904762,,,,,6,5.9,370.125,17.625,$370.1,58.75,2019
C,Naypyitaw,,False,Member,2/12/2019,Female,641-51-2661,False,False,Credit card,641-51-2661,True,Food and beverages,Happy,False,True,12/30/1899 2:45:00 PM,,,,,,871,$43.6,4.761904762,871,43.55,10,914.55,10,9.9,914.55,43.55,$914.6,87.1,2019
C,Naypyitaw,,False,Normal,2/21/2019,Female,714-02-3114,False,False,Cash,714-02-3114,True,Sports and travel,Satisfied,False,True,12/30/1899 11:39:00 AM,,,,,,197.6,$9.9,4.761904762,197.6,9.88,2,207.48,2,7.7,207.48,9.88,$207.5,98.8,2019
A,Yangon,,False,Normal,2/4/2019,Female,518-17-2983,False,False,Ewallet,518-17-2983,True,Fashion accessories,Satisfied,False,True,12/30/1899 3:44:00 PM,,,,,,194.52,$9.7,4.761904762,194.52,9.726,4,204.246,4,7.6,204.246,9.726,$204.2,48.63,2019
B,Mandalay,,False,Member,2/20/2019,Male,779-42-2410,False,False,Ewallet,779-42-2410,True,Food and beverages,Satisfied,False,True,12/30/1899 1:06:00 PM,,,,,,173.22,$8.7,4.761904762,173.22,8.661,3,181.881,3,7.7,181.881,8.661,$181.9,57.74,2019
B,Mandalay,,False,Normal,2/23/2019,Female,190-14-3147,False,False,Ewallet,190-14-3147,True,Health and beauty,Neutral,False,True,12/30/1899 8:43:00 PM,,,,,,71.88,$3.6,4.761904762,71.88,3.594,4,75.474,4,6.4,75.474,3.594,$75.5,17.97,2019
C,Naypyitaw,,False,Member,2/16/2019,Female,408-66-6712,False,False,Ewallet,408-66-6712,True,Health and beauty,Dissatisfied,False,True,12/30/1899 2:19:00 PM,,,,,,286.26,$14.3,4.761904762,286.26,14.313,6,300.573,6,4.4,300.573,14.313,$300.6,47.71,2019
B,Mandalay,,False,Normal,1/17/2019,Female,679-22-6530,False,False,Credit card,,False,Sports and travel,Dissatisfied,False,True,12/30/1899 10:01:00 AM,,,,,,81.24,$4.1,4.761904762,,,,,2,4.1,85.302,4.062,$85.3,40.62,2019
A,Yangon,,False,Member,1/14/2019,Male,588-47-8641,False,False,Ewallet,,False,Fashion accessories,Dissatisfied,False,True,12/30/1899 7:30:00 PM,,,,,,560.4,$28.0,4.761904762,,,,,10,4.4,588.42,28.02,$588.4,56.04,2019
B,Mandalay,642-61-4706,True,Member,3/30/2019,Male,642-61-4706,True,True,Cash,,False,Food and beverages,Neutral,True,True,12/30/1899 4:34:00 PM,$187,$9,2.0,$55,$196,186.8,$9.3,4.761904762,,,,,2,5.5,196.14,9.34,$196.1,93.4,2019
B,Mandalay,576-31-4774,True,Normal,3/2/2019,Female,576-31-4774,False,False,Ewallet,,False,Health and beauty,Dissatisfied,False,True,12/30/1899 1:10:00 PM,$220,$11,3.0,$40,$231,220.23,$11.0,4.761904762,,,,,3,4,231.2415,11.0115,$231.2,73.41,2019
C,Naypyitaw,,False,Normal,2/15/2019,Male,556-41-6224,False,False,Credit card,556-41-6224,True,Health and beauty,Happy,False,True,12/30/1899 5:10:00 PM,,,,,,269.12,$13.5,4.761904762,269.12,13.456,8,282.576,8,9.3,282.576,13.456,$282.6,33.64,2019
A,Yangon,811-03-8790,True,Normal,3/1/2019,Female,811-03-8790,False,False,Credit card,,False,Electronic accessories,Dissatisfied,False,True,12/30/1899 10:22:00 AM,$455,$23,10.0,$48,$478,454.8,$22.7,4.761904762,,,,,10,4.8,477.54,22.74,$477.5,45.48,2019
B,Mandalay,,False,Member,2/24/2019,Male,242-11-3142,False,False,Cash,242-11-3142,True,Fashion accessories,Dissatisfied,False,True,12/30/1899 7:57:00 PM,,,,,,167.54,$8.4,4.761904762,167.54,8.377,2,175.917,2,4.6,175.917,8.377,$175.9,83.77,2019
B,Mandalay,,False,Member,2/19/2019,Female,752-23-3760,False,False,Credit card,752-23-3760,True,Sports and travel,Satisfied,False,True,12/30/1899 7:29:00 PM,,,,,,448.56,$22.4,4.761904762,448.56,22.428,7,470.988,7,7.3,470.988,22.428,$471.0,64.08,2019
A,Yangon,,False,Member,2/23/2019,Female,274-05-5470,False,False,Cash,274-05-5470,True,Food and beverages,Neutral,False,True,12/30/1899 6:30:00 PM,,,,,,293.88,$14.7,4.761904762,293.88,14.694,4,308.574,4,6,308.574,14.694,$308.6,73.47,2019
C,Naypyitaw,,False,Normal,2/7/2019,Male,648-94-3045,False,False,Ewallet,648-94-3045,True,Health and beauty,Satisfied,False,True,12/30/1899 2:27:00 PM,,,,,,589.5,$29.5,4.761904762,589.5,29.475,10,618.975,10,8.1,618.975,29.475,$619.0,58.95,2019
A,Yangon,,False,Member,1/11/2019,Male,130-67-4723,False,False,Ewallet,,False,Food and beverages,Happy,False,True,12/30/1899 1:57:00 PM,,,,,,291,$14.6,4.761904762,,,,,6,9.4,305.55,14.55,$305.6,48.5,2019
B,Mandalay,,False,Member,2/12/2019,Female,528-87-5606,False,False,Cash,528-87-5606,True,Electronic accessories,Neutral,False,True,12/30/1899 7:43:00 PM,,,,,,39.48,$2.0,4.761904762,39.48,1.974,1,41.454,1,6.5,41.454,1.974,$41.5,39.48,2019
B,Mandalay,,False,Normal,1/14/2019,Female,320-85-2052,False,False,Credit card,,False,Sports and travel,Satisfied,False,True,12/30/1899 10:11:00 AM,,,,,,34.81,$1.7,4.761904762,,,,,1,7,36.5505,1.7405,$36.6,34.81,2019
C,Naypyitaw,,False,Normal,1/9/2019,Female,370-96-0655,False,False,Ewallet,,False,Fashion accessories,Satisfied,False,True,12/30/1899 1:46:00 PM,,,,,,295.92,$14.8,4.761904762,,,,,6,7.1,310.716,14.796,$310.7,49.32,2019
A,Yangon,,False,Member,2/27/2019,Male,105-10-6182,False,False,Ewallet,105-10-6182,True,Fashion accessories,Neutral,False,True,12/30/1899 12:22:00 PM,,,,,,42.96,$2.1,4.761904762,42.96,2.148,2,45.108,2,6.6,45.108,2.148,$45.1,21.48,2019
B,Mandalay,,False,Member,1/24/2019,Female,510-79-0415,False,False,Ewallet,,False,Sports and travel,Dissatisfied,False,True,12/30/1899 7:20:00 PM,,,,,,138.48,$6.9,4.761904762,,,,,6,4.9,145.404,6.924,$145.4,23.08,2019
